ID,都道府県,JPRA-ID,遺跡群名,遺跡名,地点地区名,文化層石器文化,Latitude,Longitude
3358,神奈川県,140488,月見野遺跡群,上野遺跡,,Ⅱ,35.50305556,139.4575
3359,神奈川県,140489,月見野遺跡群,月見野第Ⅰ（相模野No.144）遺跡,,BB１,35.50944444,139.4577778
3360,神奈川県,140490,月見野遺跡群,月見野第Ⅱ（相模野No.143）遺跡,,BB1上面,35.50888889,139.455
3361,神奈川県,140491,月見野遺跡群,月見野第Ⅱ（相模野No.143）遺跡,,L2,35.50888889,139.455
3362,神奈川県,140492,月見野遺跡群,月見野第Ⅲ遺跡,Ａ地点,上層L1H,35.51416667,139.4533333
3363,神奈川県,140493,月見野遺跡群,月見野第Ⅲ遺跡,Ａ地点,下層BB1,35.51416667,139.4533333
3364,神奈川県,140494,月見野遺跡群,月見野第Ⅲ遺跡,Ｂ地点,上層L1H,35.51416667,139.4533333
3365,神奈川県,140495,月見野遺跡群,月見野第Ⅲ遺跡,Ｂ地点,下層BB1,35.51416667,139.4533333
3366,神奈川県,140496,月見野遺跡群,月見野第Ⅲ遺跡,Ｃ･Ｄ地点,,35.51444444,139.4533333
3367,神奈川県,140497,月見野遺跡群,月見野第Ⅳ遺跡,Ａ地点,上層L1S,35.51722222,139.4508333
3368,神奈川県,140498,月見野遺跡群,月見野第Ⅳ遺跡,Ａ地点,中層L1H,35.51722222,139.4508333
3369,神奈川県,140499,月見野遺跡群,月見野第Ⅳ遺跡,Ａ地点,上層BB1,35.51722222,139.4508333
3370,神奈川県,140500,月見野遺跡群,月見野第Ⅳ遺跡,Ｂ地点,BB2L上面,35.51722222,139.4508333
3371,神奈川県,140501,月見野遺跡群,月見野第Ⅳ遺跡,Ｂ地点,BB2下底,35.51722222,139.4508333
3372,神奈川県,140502,月見野遺跡群,月見野第Ⅳ遺跡,Ｃ地点,上層L1H,35.51722222,139.4508333
3373,神奈川県,140503,月見野遺跡群,月見野第Ⅳ遺跡,Ｃ地点,下層BB1上面,35.51722222,139.4508333
3374,神奈川県,140504,月見野遺跡群,月見野第Ⅳ遺跡,Ｄ地点,BB2,35.51722222,139.4508333
3375,神奈川県,140505,月見野遺跡群,月見野上野遺跡,第１地点,Ⅸ,35.51027778,139.4541667
3376,神奈川県,140506,月見野遺跡群,月見野上野遺跡,第１地点,Ⅹ,35.51027778,139.4541667
3377,神奈川県,140507,月見野遺跡群,月見野上野遺跡,第１地点,Ⅰ,35.51027778,139.4541667
3378,神奈川県,140508,月見野遺跡群,月見野上野遺跡,第１地点,Ⅱ,35.51027778,139.4541667
3379,神奈川県,140509,月見野遺跡群,月見野上野遺跡,第１地点,Ⅲ,35.51027778,139.4541667
3380,神奈川県,140510,月見野遺跡群,月見野上野遺跡,第１地点,Ⅷ,35.51027778,139.4541667
3381,神奈川県,140511,月見野遺跡群,月見野上野遺跡,第１地点,Ⅳ,35.51027778,139.4541667
3382,神奈川県,140512,月見野遺跡群,月見野上野遺跡,第１地点,Ⅴ,35.51027778,139.4541667
3383,神奈川県,140513,月見野遺跡群,月見野上野遺跡,第１地点,Ⅵ,35.51027778,139.4541667
3384,神奈川県,140514,月見野遺跡群,月見野上野遺跡,第１地点,Ⅶ,35.51027778,139.4541667
3385,神奈川県,140515,月見野遺跡群,月見野上野遺跡,第１地点（４次調査）,Ⅰ,35.51027778,139.4541667
3386,神奈川県,140516,月見野遺跡群,月見野上野遺跡,第１地点（４次調査）,Ⅱ,35.51027778,139.4541667
3387,神奈川県,140517,月見野遺跡群,月見野上野遺跡,第１地点（４次調査）,Ⅴ,35.51027778,139.4541667
3388,神奈川県,140518,月見野遺跡群,月見野上野遺跡,第２地点,FBL,35.50972222,139.455
3389,神奈川県,140519,月見野遺跡群,月見野上野遺跡,第２地点,B0-L1H,35.50972222,139.455
3390,神奈川県,140520,月見野遺跡群,月見野上野遺跡,第２地点,B2,35.50972222,139.455
3391,神奈川県,140521,月見野遺跡群,月見野上野遺跡,第３地点,Ⅰ,35.50611111,139.4563889
3392,神奈川県,140522,月見野遺跡群,月見野上野遺跡,第３地点,Ⅱ,35.50611111,139.4563889
3393,神奈川県,140523,月見野遺跡群,月見野上野遺跡,第５地点,Ⅰ,35.505,139.4572222
3394,神奈川県,140524,月見野遺跡群,月見野上野遺跡,第５地点,Ⅱ,35.505,139.4572222
3395,神奈川県,140525,月見野遺跡群,月見野上野遺跡,第５地点,Ⅲ,35.505,139.4572222
3396,神奈川県,140526,月見野遺跡群,月見野上野遺跡,第５地点,Ⅳ,35.505,139.4572222
3397,神奈川県,140527,月見野遺跡群,月見野上野遺跡,第６地点,Ⅰ,35.50416667,139.4566667
3398,神奈川県,140528,月見野遺跡群,月見野上野遺跡,第６地点,Ⅱ,35.50416667,139.4566667
3399,神奈川県,140529,月見野遺跡群,月見野上野遺跡,第12地点,Ⅰ,35.50277778,139.4572222
3400,神奈川県,140530,月見野遺跡群,月見野上野遺跡,第12地点,Ⅱ,35.50277778,139.4572222
3401,神奈川県,140531,月見野遺跡群,谷戸田遺跡遺跡,第Ⅰ地点,,35.51722222,139.4508333
3402,神奈川県,140532,月見野遺跡群,谷戸田遺跡遺跡,第Ⅱ地点,,35.50722222,139.4563889
3403,神奈川県,140533,,大和（仮）配水池内遺跡,,,35.48083333,139.4405556
3404,神奈川県,140534,,大和市No.1遺跡,,B2,35.42472222,139.4616667
3405,神奈川県,140535,,大和市No.2遺跡,,,35.49472222,139.4622222
3406,神奈川県,140536,,大和市No.3遺跡,,B2U,35.43944444,139.4613889
3407,神奈川県,140537,,大和市No.3遺跡,,,35.49027778,139.4666667
3408,神奈川県,140538,,大和市No.4遺跡,,B2U,35.44472222,139.4636111
3409,神奈川県,140539,,大和市No.9遺跡,,B2,35.50555556,139.465
3410,神奈川県,140540,,大和市No.10遺跡,,B1,35.47555556,139.4463889
3411,神奈川県,140541,,大和市No.12遺跡,,B2L,35.45333333,139.4561111
3412,神奈川県,140542,,大和市No.16遺跡,,B2U,35.44666667,139.4602778
3413,神奈川県,140543,,大和市No.17遺跡,,,35.50611111,139.4552778
3414,神奈川県,140544,,大和市No.25遺跡,,B1中,35.48777778,139.4661111
3415,神奈川県,140545,,大和市No.26遺跡,１Gr,,35.49666667,139.4616667
3416,神奈川県,140546,,大和市No.26遺跡,２Gr,,35.4975,139.4625
3417,神奈川県,140547,,大和市No.27遺跡,,L2～B2U,35.48194444,139.4677778
3418,神奈川県,140548,,大和市No.30遺跡,,L1H,35.51916667,139.4608333
3419,神奈川県,140549,,大和市No.31遺跡,,L1S,35.51083333,139.4541667
3420,神奈川県,140550,,大和市No.31遺跡,,B.B0～L1H,35.51083333,139.4541667
3421,神奈川県,140551,,大和市No.31遺跡,,B2U・B2L,35.51083333,139.4541667
3422,神奈川県,140552,,大和市No.43遺跡,,,35.48166667,139.4672222
3423,神奈川県,140553,,大和市No.46遺跡,,,35.47638889,139.4666667
3424,神奈川県,140554,,大和市No.52遺跡,２Gr,,35.46694444,139.4705556
3425,神奈川県,140555,,大和市No.57遺跡,,,35.46277778,139.4669444
3426,神奈川県,140556,,大和市No.75遺跡,,,35.47833333,139.4438889
3427,神奈川県,140557,,大和市No.90遺跡,,,35.475,139.4505556
3428,神奈川県,140558,,大和市No.95遺跡,,,35.45027778,139.4602778
3429,神奈川県,140559,,大和市No.97遺跡,,,35.44222222,139.4597222
3430,神奈川県,140560,,大和市No.105遺跡,,,35.44,139.4641667
3431,神奈川県,140561,,大和市No.111遺跡,,,35.44416667,139.4638889
3432,神奈川県,140562,,大和市No.121遺跡,,,35.44638889,139.4605556
3433,神奈川県,140563,,大和市No.142遺跡,,,35.45722222,139.4591667
3434,神奈川県,140564,,大和市No.146遺跡,,,35.45777778,139.4563889
3435,神奈川県,140565,,大和市No.147遺跡,,,35.46027778,139.4580556
3436,神奈川県,140566,,大和市No.148遺跡,,,35.43222222,139.4566667
3437,神奈川県,140567,,大和市No.150遺跡,,,35.43972222,139.4575
3438,神奈川県,140568,,大和市No.159遺跡,,Ⅰ,35.46444444,139.4563889
3439,神奈川県,140569,,大和市No.159遺跡,,Ⅱ,35.46444444,139.4563889
3440,神奈川県,140570,,大和市No.160遺跡,,,35.46583333,139.4544444
3441,神奈川県,140571,,大和市No.161（相模野No.90）遺跡,,,35.47083333,139.4530556
3442,神奈川県,140572,,大和市No.166遺跡,,,35.47555556,139.4491667
3443,神奈川県,140573,,大和市No.167遺跡,,,35.47416667,139.4477778
3444,神奈川県,140574,,大和市No.169遺跡,,,35.47444444,139.4472222
3445,神奈川県,140575,,大和市No.170（相模野No.99）遺跡,,,35.47888889,139.4438889
3446,神奈川県,140576,,大和市No.171遺跡,,,35.44027778,139.4716667
3447,神奈川県,140577,,大和市No.173遺跡,,,35.48944444,139.4675
3448,神奈川県,140578,,大和市No.174遺跡,,,35.48777778,139.4669444
3449,神奈川県,140579,,大和市No.175遺跡,,,35.47111111,139.4505556
3450,神奈川県,140580,,大和市No.190遺跡,,,35.51638889,139.4536111
3451,神奈川県,140581,,大和市No.191（相模野No.161）遺跡,,,35.51472222,139.4555556
3452,神奈川県,140582,,大和市No.192遺跡,,,35.51083333,139.4558333
3453,神奈川県,140583,,大和市No.194遺跡,,,35.50277778,139.4594444
3454,神奈川県,140584,,大和市No.195遺跡,,,35.48888889,139.4672222
3455,神奈川県,140585,,大和市No.196遺跡,,,35.46222222,139.47
3456,神奈川県,140586,,大和市No.197遺跡,,,35.45972222,139.4702778
3457,神奈川県,140587,,大和市No.200遺跡,,,35.47527778,139.4466667
3458,神奈川県,140588,,大和市No.201遺跡,,,35.46583333,139.4558333
3459,神奈川県,140589,,大和市No.202遺跡,,Ⅰ,35.51444444,139.4533333
3460,神奈川県,140590,,大和市No.202遺跡,,Ⅱ,35.51444444,139.4533333
3461,神奈川県,140591,,大和市No.203（相模野No.137）遺跡,,,35.50305556,139.4591667
3462,神奈川県,140592,,大和市No.206遺跡,,,35.50555556,139.455
3463,神奈川県,140593,,大和市No.207（相模野No.141）遺跡,,,35.50694444,139.4588889
3464,神奈川県,140594,,大和市No.210遺跡,,Ⅰ,35.51333333,139.4544444
3465,神奈川県,140595,,大和市No.210遺跡,,Ⅱ,35.51333333,139.4544444
3466,神奈川県,140596,,大和市No.217（相模野No.139）遺跡,,,35.50444444,139.4580556
3467,神奈川県,140597,,大和市No.218遺跡,,,35.50611111,139.4572222
3468,神奈川県,140598,,大和市No.219遺跡,,,35.50722222,139.4563889
3469,神奈川県,140599,,大和市No.220遺跡,,,35.50694444,139.4561111
3470,神奈川県,140600,,大和市No.222（相模野No.148）遺跡,,,35.51166667,139.4569444
3471,神奈川県,140601,,大和市No.223遺跡,,,35.51222222,139.4566667
3472,神奈川県,140602,,大和市No.226（相模野No.153）遺跡,,,35.51694444,139.4541667
3473,神奈川県,140603,,上草柳遺跡,第１地点,Ⅰ,35.47944444,139.4463889
3474,神奈川県,140604,,上草柳遺跡,第１地点,Ⅱ,35.47944444,139.4463889
3475,神奈川県,140605,,上草柳遺跡,第１地点,L2～B2,35.47944444,139.4463889
3476,神奈川県,140606,,上草柳遺跡,第２地点,漸～L1H,35.47861111,139.4444444
3477,神奈川県,140607,,上草柳遺跡,第２地点,Ⅰ,35.47861111,139.4444444
3478,神奈川県,140608,,上草柳遺跡,第２地点,Ⅱ,35.47861111,139.4444444
3479,神奈川県,140609,,上草柳遺跡,第２地点,L3、B3,35.47861111,139.4444444
3480,神奈川県,140610,,上草柳遺跡,第３地点東,Ⅵ～Ⅷ,35.47805556,139.4422222
3481,神奈川県,140611,,上草柳遺跡,第３地点東,漸～B.B0上,35.47805556,139.4422222
3482,神奈川県,140612,,上草柳遺跡,第３地点東,Ⅰ,35.47805556,139.4422222
3483,神奈川県,140613,,上草柳遺跡,第３地点東,L1H～B1,35.47805556,139.4422222
3484,神奈川県,140614,,上草柳遺跡,第３地点東,B1、B2L,35.47805556,139.4422222
3485,神奈川県,140615,,上草柳遺跡,第３地点中央,Ⅰ,35.47388889,139.4544444
3486,神奈川県,140616,,上草柳遺跡,第３地点西,Ⅰ,35.47833333,139.4411111
3487,神奈川県,140617,,上草柳遺跡,第３地点西,Ⅱ,35.47833333,139.4411111
3488,神奈川県,140618,,上草柳遺跡,第３地点西,L1S、L1H下部,35.47833333,139.4411111
3489,神奈川県,140619,,上草柳遺跡,第３地点西,Ⅲ,35.47833333,139.4411111
3490,神奈川県,140620,,上草柳遺跡,第３地点西,Ⅳ,35.47833333,139.4411111
3491,神奈川県,140621,,上草柳遺跡,第３地点西,B1中,35.47833333,139.4411111
3492,神奈川県,140622,,上草柳遺跡,第４地点,L1s～B0,35.47833333,139.4394444
3493,神奈川県,140623,,上草柳遺跡,第４地点,Ⅰ（a）,35.47833333,139.4394444
3494,神奈川県,140624,,上草柳遺跡,第４地点,Ⅰ（b）,35.47833333,139.4394444
3495,神奈川県,140625,,下鶴間長堀遺跡,,Ⅰ,35.49222222,139.4633333
3496,神奈川県,140626,,下鶴間長堀遺跡,,Ⅱ,35.49222222,139.4633333
3497,神奈川県,140627,,下鶴間長堀遺跡,,Ⅲ,35.49222222,139.4633333
3498,神奈川県,140628,,下鶴間長堀遺跡,,Ⅳ,35.49222222,139.4633333
3499,神奈川県,140629,,大下遺跡,,,35.45805556,139.4586111
3500,神奈川県,140630,,大塚戸遺跡,,Ⅰ,35.46027778,139.4691667
3501,神奈川県,140631,,大塚戸遺跡,,Ⅱ,35.46027778,139.4691667
3502,神奈川県,140632,,上草柳水源地遺跡,,,35.47861111,139.4441667
3503,神奈川県,140633,,上和田城山（１・２次）遺跡,,Ⅰ,35.4425,139.475
3504,神奈川県,140634,,上和田城山（１・２次）遺跡,,Ⅱ,35.4425,139.475
3505,神奈川県,140635,,上和田城山（１・２次）遺跡,,Ⅲ,35.4425,139.475
3506,神奈川県,140636,,上和田城山（１・２次）遺跡,,Ⅳ,35.4425,139.475
3507,神奈川県,140637,,上和田城山（１・２次）遺跡,,Ⅴ,35.4425,139.475
3508,神奈川県,140638,,上和田城山（１・２次）遺跡,,Ⅵ,35.4425,139.475
3509,神奈川県,140639,,上和田城山（４次）遺跡,,Ⅰ,35.44277778,139.4741667
3510,神奈川県,140640,,上和田城山（４次）遺跡,,Ⅱ,35.44277778,139.4741667
3511,神奈川県,140641,,上和田城山（４次）遺跡,,Ⅲ,35.44277778,139.4741667
3512,神奈川県,140642,,県営高座渋谷団地内遺跡,,Ⅰ,35.45361111,139.4627778
3513,神奈川県,140643,,県営高座渋谷団地内遺跡,,Ⅱ,35.45361111,139.4627778
3514,神奈川県,140644,,県営高座渋谷団地内遺跡,,Ⅲ,35.45361111,139.4627778
3515,神奈川県,140645,,県営高座渋谷団地内遺跡,,Ⅳ,35.45361111,139.4627778
3516,神奈川県,140646,,県営高座渋谷団地内遺跡,,Ⅴ,35.45361111,139.4627778
3517,神奈川県,140647,,県営高座渋谷団地内遺跡,,Ⅵ,35.45361111,139.4627778
3518,神奈川県,140648,,県営高座渋谷団地内遺跡,,Ⅶ,35.45361111,139.4627778
3519,神奈川県,140649,,下鶴間浅間社遺跡,,,35.5175,139.4541667
3520,神奈川県,140650,,下鶴間甲一号遺跡,Ⅲ地区,Ⅰ,35.51694444,139.4619444
3521,神奈川県,140651,,下鶴間甲一号遺跡,Ⅲ地区,Ⅱ,35.51694444,139.4619444
3522,神奈川県,140652,,下鶴間甲一号遺跡,Ⅲ地区,Ⅲ,35.51694444,139.4619444
3523,神奈川県,140653,,下鶴間甲一号遺跡,Ⅲ地区,Ⅳ,35.51694444,139.4619444
3524,神奈川県,140654,,下鶴間甲一号遺跡,Ⅲ地区,Ⅴ,35.51694444,139.4619444
3525,神奈川県,140655,,下鶴間甲一号遺跡,Ⅲ地区,Ⅵ,35.51694444,139.4619444
3526,神奈川県,140656,,下鶴間甲一号遺跡,Ⅲ地区,Ⅰ,35.51694444,139.4619444
3527,神奈川県,140657,,下鶴間甲一号遺跡,Ⅲ地区,Ⅱ,35.51694444,139.4619444
3528,神奈川県,140658,,下鶴間甲一号遺跡,Ⅲ地区,Ⅲ,35.51694444,139.4619444
3529,神奈川県,140659,,下鶴間甲一号遺跡,Ⅲ地区,Ⅳ,35.51694444,139.4619444
3530,神奈川県,140660,,下鶴間甲一号遺跡,Ⅲ地区,Ⅴ,35.51694444,139.4619444
3531,神奈川県,140661,,下鶴間城山遺跡,,,35.51,139.4622222
3532,神奈川県,140662,,神明若宮地区内遺跡,Ａ地区,Ⅰ,35.43388889,139.4555556
3533,神奈川県,140663,,神明若宮地区内遺跡,Ａ地区,Ⅱ,35.43388889,139.4555556
3534,神奈川県,140664,,神明若宮地区内遺跡,Ａ地区,Ⅲ,35.43388889,139.4555556
3535,神奈川県,140665,,神明若宮地区内遺跡,Ａ地区,Ⅳ,35.43388889,139.4555556
3536,神奈川県,140666,,神明若宮地区内遺跡,Ａ地区,Ⅴ,35.43388889,139.4555556
3537,神奈川県,140667,,神明若宮地区内遺跡,Ｂ地区,Ⅰ,35.43333333,139.4563889
3538,神奈川県,140668,,神明若宮地区内遺跡,Ｂ地区,Ⅱ,35.43333333,139.4563889
3539,神奈川県,140669,,神明若宮地区内遺跡,Ｃ地区,Ⅰ,35.43277778,139.4569444
3540,神奈川県,140670,,神明若宮地区内遺跡,Ｃ地区,Ⅱ,35.43277778,139.4569444
3541,神奈川県,140671,,神明若宮地区内遺跡,Ｃ地区,Ⅲ,35.43277778,139.4569444
3542,神奈川県,140672,,草柳一丁目遺跡,,B1上,35.46805556,139.4544444
3543,神奈川県,140673,,草柳一丁目遺跡,,B1中,35.46805556,139.4544444
3544,神奈川県,140674,,草柳一丁目遺跡,,B2L中,35.46805556,139.4544444
3545,神奈川県,140675,,草柳中村遺跡,,Ⅰ,35.46777778,139.4547222
3546,神奈川県,140676,,草柳中村遺跡,,Ⅱ,35.46777778,139.4547222
3547,神奈川県,140677,,台山遺跡,,Ⅳ,35.50361111,139.4630556
3548,神奈川県,140678,,台山遺跡,,Ⅰ,35.50361111,139.4630556
3549,神奈川県,140679,,台山遺跡,,Ⅱ,35.50361111,139.4630556
3550,神奈川県,140680,,台山遺跡,,Ⅲ,35.50361111,139.4630556
3551,神奈川県,140681,,長堀北遺跡,,Ⅰ,35.49388889,139.4638889
3552,神奈川県,140682,,長堀北遺跡,,Ⅱ,35.49388889,139.4638889
3553,神奈川県,140683,,長堀北遺跡,,Ⅲ,35.49388889,139.4638889
3554,神奈川県,140684,,長堀北遺跡,,Ⅳ,35.49388889,139.4638889
3555,神奈川県,140685,,長堀北遺跡,,Ⅴ,35.49388889,139.4638889
3556,神奈川県,140686,,長堀北遺跡,,Ⅵ,35.49388889,139.4638889
3557,神奈川県,140687,,長堀南遺跡,,Ⅷ,35.49388889,139.4677778
3558,神奈川県,140688,,長堀南遺跡,,Ⅰ,35.49388889,139.4677778
3559,神奈川県,140689,,長堀南遺跡,,Ⅱ,35.49388889,139.4677778
3560,神奈川県,140690,,長堀南遺跡,,Ⅵ,35.49388889,139.4677778
3561,神奈川県,140691,,長堀南遺跡,,Ⅶ,35.49388889,139.4677778
3562,神奈川県,140692,,長堀南遺跡,,Ⅲ,35.49388889,139.4677778
3563,神奈川県,140693,,長堀南遺跡,,Ⅳ,35.49388889,139.4677778
3564,神奈川県,140694,,長堀南遺跡,,Ⅴ,35.49388889,139.4677778
3565,神奈川県,140695,,深見神社南遺跡,,Ⅰ,35.46527778,139.4694444
3566,神奈川県,140696,,深見神社南遺跡,,Ⅱ,35.46527778,139.4694444
3567,神奈川県,140697,,深見諏訪山遺跡,,Ⅰ,35.4775,139.4677778
3568,神奈川県,140698,,深見諏訪山遺跡,,Ⅱ,35.4775,139.4677778
3569,神奈川県,140699,,深見諏訪山遺跡,,Ⅲ,35.4775,139.4677778
3570,神奈川県,140700,,深見諏訪山遺跡,,Ⅳ,35.4775,139.4677778
3571,神奈川県,140701,,深見山王塚遺跡,,,35.46277778,139.4669444
3572,神奈川県,140702,,福田札ノ辻遺跡,,Ⅰ,35.43722222,139.4608333
3573,神奈川県,140703,,福田札ノ辻遺跡,,Ⅱ,35.43722222,139.4608333
3574,神奈川県,140704,,福田札ノ辻遺跡,,Ⅲ,35.43722222,139.4608333
3575,神奈川県,140705,,福田札ノ辻遺跡,,Ⅳ,35.43722222,139.4608333
3576,神奈川県,140706,,福田札ノ辻遺跡,,Ⅴ,35.43722222,139.4608333
3577,神奈川県,140707,,福田札ノ辻遺跡,,Ⅵ,35.43722222,139.4608333
3578,神奈川県,140708,,福田札ノ辻遺跡,,,35.43722222,139.4608333
3579,神奈川県,140709,,福田丙二ノ区遺跡,,Ⅰ,35.44861111,139.4575
3580,神奈川県,140710,,福田丙二ノ区遺跡,,Ⅱ,35.44861111,139.4575
3581,神奈川県,140711,,福田丙二ノ区遺跡,,Ⅲ,35.44861111,139.4575
3582,神奈川県,140712,,沼目・坂戸遺跡,第Ⅰ地点,L1S-B0,35.39972222,139.3155556
3583,神奈川県,140713,,沼目・坂戸遺跡,第Ⅱ地点,,35.39722222,139.3197222
3584,神奈川県,140714,,日向南新田遺跡,,Ｂ０,35.42833333,139.2933333
3585,神奈川県,140715,,日向南新田遺跡,,,35.42833333,139.2933333
3586,神奈川県,140716,,三ノ宮・下谷戸（No.14）遺跡,,,35.40083333,139.2886111
3587,神奈川県,140717,,三ノ宮・下谷戸（No.14）遺跡,,,35.40083333,139.2886111
3588,神奈川県,140718,,上粕屋・川上（No.5）遺跡,,,35.41111111,139.3097222
3589,神奈川県,140719,,上粕屋・川上（No.5）遺跡,,,35.41111111,139.3097222
3590,神奈川県,140720,,上粕屋・三本松（No.7）遺跡,,,35.40833333,139.3083333
3591,神奈川県,140721,,高森・一ノ崎（No.37）遺跡,,,35.41972222,139.3319444
3592,神奈川県,140722,,上粕屋・上尾崎（No.10）遺跡,,Ⅰ,35.40833333,139.2991667
3593,神奈川県,140723,,上粕屋・上尾崎（No.10）遺跡,,Ⅱ,35.40833333,139.2991667
3594,神奈川県,140724,,上粕屋・上尾崎（No.10）遺跡,,Ⅲ,35.40833333,139.2991667
3595,神奈川県,140725,,上粕屋・上尾崎（No.10）遺跡,,Ⅳ,35.40833333,139.2991667
3596,神奈川県,140726,,神戸・上宿（No.15）遺跡,,B0,35.39444444,139.2897222
3597,神奈川県,140727,,神戸・上宿（No.15）遺跡,,L1H,35.39444444,139.2897222
3598,神奈川県,140728,,神戸・上宿（No.15）遺跡,,B1,35.39444444,139.2897222
3599,神奈川県,140729,,神戸・上宿（No.15）遺跡,,L2,35.39444444,139.2897222
3600,神奈川県,140730,,坪ノ内・貝ヶ窪（No.19）遺跡,,,35.38805556,139.285
3601,神奈川県,140731,,坪ノ内・貝ヶ窪（No.19）遺跡,,B1u,35.38805556,139.285
3602,神奈川県,140732,,田中・万代遺跡,,L2－B2U,35.39972222,139.3163889
3603,神奈川県,140733,,田中・万代遺跡,,,35.39972222,139.3163889
3604,神奈川県,140734,,下北原遺跡,,L1S,35.43611111,139.2916667
3605,神奈川県,140735,,東大竹・山王塚遺跡,,L1S-B0,35.39,139.3083333
3606,神奈川県,140736,,稲荷久保遺跡,第Ⅲ地点,,35.38583333,139.3161111
3607,神奈川県,140737,,三ノ宮・宮ノ前遺跡,,FB,35.40111111,139.2833333
3608,神奈川県,140738,,上粕屋・川上遺跡,,縄文包含層,35.41194444,139.3058333
3609,神奈川県,140739,,岡崎・天神下遺跡,,,35.3825,139.3138889
3610,神奈川県,140740,,串橋・宮ノ根遺跡,,,35.39194444,139.2844444
3611,神奈川県,140741,,下糟屋・粟窪遺跡,,表採,35.4075,139.3175
3612,神奈川県,140742,,下糟屋・上町並遺跡,,,35.40555556,139.3233333
3613,神奈川県,140743,,下糟屋・丸山遺跡,,,35.40583333,139.3194444
3614,神奈川県,140744,,伊勢原市No.40遺跡,,表採,35.40388889,139.2944444
3615,神奈川県,140745,,高森・番場遺跡,,表採,35.41222222,139.3205556
3616,神奈川県,140746,,坪ノ内・久門寺遺跡,,,35.38972222,139.2733333
3617,神奈川県,140747,下糟屋・弥杉地区遺跡群,,,,35.40666667,139.3113889
3618,神奈川県,140748,,東大竹・市場（Ⅵ）遺跡,,,35.39583333,139.3061111
3619,神奈川県,140749,,丸山城跡,,,35.40666667,139.3152778
3620,神奈川県,140750,,咳止橋遺跡,,,35.41,139.3058333
3621,神奈川県,140751,,田中・聖原遺跡,,,35.4025,139.3086111
3622,神奈川県,140752,,田中・聖原遺跡,,,35.4025,139.3086111
3623,神奈川県,140753,,西富岡・向畑遺跡,,,35.41472222,139.305
3624,神奈川県,140754,比々多遺跡群,善波・上ノ在家遺跡,,,35.38638889,139.2741667
3625,神奈川県,140755,比々多遺跡群,善波・上坂東遺跡,,,35.38666667,139.2755556
3626,神奈川県,140756,比々多第二地区遺跡群,,１８トレンチ,,35.39361111,139.2852778
3627,神奈川県,140757,成瀬第二地区遺跡群,,13T,表採,35.41111111,139.3216667
3628,神奈川県,140758,池端地区遺跡群,,,漸移層,35.39472222,139.3233333
3629,神奈川県,140759,成瀬第二地区遺跡群,下糟屋Ｃ地区遺跡,第１地点,B1,35.40333333,139.3252778
3630,神奈川県,140760,,杉久保内藤原遺跡,,,35.4275,139.3944444
3631,神奈川県,140761,,杉久保釜坂遺跡,,,35.42972222,139.3977778
3632,神奈川県,140762,,杉久保蓮谷遺跡,,,35.425,139.4072222
3633,神奈川県,140763,,海老名本郷遺跡,GIN-Ⅱ地区,,35.40277778,139.3997222
3634,神奈川県,140764,,海老名本郷遺跡,ＤＯＥ地区,,35.40277778,139.3997222
3635,神奈川県,140765,,海老名本郷遺跡,ＤＯＥ地区,L2,35.40277778,139.3997222
3636,神奈川県,140766,,海老名本郷遺跡,ＫＡ地区,,35.40277778,139.3997222
3637,神奈川県,140767,,かしわ台駅前遺跡,,Ⅰ,35.46777778,139.4172222
3638,神奈川県,140768,,かしわ台駅前遺跡,,Ⅱ,35.46777778,139.4172222
3639,神奈川県,140769,,かしわ台駅前遺跡,,Ⅲ,35.46777778,139.4172222
3640,神奈川県,140770,,かしわ台駅前遺跡,,Ⅳ,35.46777778,139.4172222
3641,神奈川県,140771,,かしわ台駅前遺跡,,Ⅴ,35.46777778,139.4172222
3642,神奈川県,140772,,柏ヶ谷長ヲサ遺跡,,草創期,35.46777778,139.4119444
3643,神奈川県,140773,,柏ヶ谷長ヲサ遺跡,,Ⅰa,35.46777778,139.4119444
3644,神奈川県,140774,,柏ヶ谷長ヲサ遺跡,,Ⅰb,35.46777778,139.4119444
3645,神奈川県,140775,,柏ヶ谷長ヲサ遺跡,,Ⅱ,35.46777778,139.4119444
3646,神奈川県,140776,,柏ヶ谷長ヲサ遺跡,,Ⅲ,35.46777778,139.4119444
3647,神奈川県,140777,,柏ヶ谷長ヲサ遺跡,,Ⅳ,35.46777778,139.4119444
3648,神奈川県,140778,,柏ヶ谷長ヲサ遺跡,,Ⅴ,35.46777778,139.4119444
3649,神奈川県,140779,,柏ヶ谷長ヲサ遺跡,,Ⅵ,35.46777778,139.4119444
3650,神奈川県,140780,,柏ヶ谷長ヲサ遺跡,,Ⅶ,35.46777778,139.4119444
3651,神奈川県,140781,,柏ヶ谷長ヲサ遺跡,,Ⅷ,35.46777778,139.4119444
3652,神奈川県,140782,,柏ヶ谷長ヲサ遺跡,,Ⅸ,35.46777778,139.4119444
3653,神奈川県,140783,,柏ヶ谷長ヲサ遺跡,,Ⅹ,35.46777778,139.4119444
3654,神奈川県,140784,,柏ヶ谷長ヲサ遺跡,,ⅩⅠ,35.46777778,139.4119444
3655,神奈川県,140785,,柏ヶ谷長ヲサ遺跡,,ⅩⅡ,35.46777778,139.4119444
3656,神奈川県,140786,,柏ヶ谷長ヲサ遺跡,,ⅩⅢ,35.46777778,139.4119444
