"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
13201032100,13201,"321","たまにゅーたうん№358いせき","多摩ニュータウン№358遺跡","八王子市 南大沢",139.3778997,35.61466531,0,1,0,0,1,1,1,1,0
13201032200,13201,"322","たまにゅーたうん№357いせき","多摩ニュータウン№357遺跡","八王子市 南大沢",139.3775696,35.61427248,0,1,0,0,1,1,0,1,0
13201032300,13201,"323","たまにゅーたうん№170いせき","多摩ニュータウン№170遺跡","八王子市 南大沢",139.3759216,35.6151098,0,1,0,0,0,0,0,0,0
13201032400,13201,"324","たまにゅーたうん№179いせき","多摩ニュータウン№179遺跡","八王子市 南大沢",139.3714051,35.61340262,0,1,0,0,0,0,1,1,0
13201032500,13201,"325","たまにゅーたうん№354いせき","多摩ニュータウン№354遺跡","八王子市 南大沢",139.3721891,35.61356923,0,1,0,1,1,1,1,1,0
13201032600,13201,"326","たまにゅーたうん№353いせき","多摩ニュータウン№353遺跡","八王子市 南大沢",139.3735699,35.61252361,0,1,0,0,0,0,0,0,0
13201032700,13201,"327","たまにゅーたうん№406いせき","多摩ニュータウン№406遺跡","八王子市 南大沢",139.3748338,35.6132013,1,1,1,0,1,1,0,1,0
13201032800,13201,"328","たまにゅーたうん№356いせき","多摩ニュータウン№356遺跡","八王子市 南大沢",139.3758981,35.61350832,0,1,0,0,1,1,0,1,0
13201032900,13201,"329","たまにゅーたうん?ｂ｢せき","多摩ニュータウン№352遺跡","八王子市 南大沢",139.3736002,35.61338142,1,1,0,0,1,1,1,1,0
13201033000,13201,"330","たまにゅーたうん№355いせき","多摩ニュータウン№355遺跡","八王子市 南大沢",139.3710285,35.611689,1,1,0,0,1,1,0,0,0
13201033200,13201,"332","たまにゅーたうん№186いせき","多摩ニュータウン№186遺跡","八王子市 南大沢",139.3675558,35.61061701,0,1,0,0,1,1,0,0,0
13201033300,13201,"333","たまにゅーたうん№148いせき","多摩ニュータウン№148遺跡","八王子市 南大沢",139.378762,35.60999456,0,1,0,0,1,1,0,0,0
13201033400,13201,"334","たまにゅーたうん№359いせき","多摩ニュータウン№359遺跡","八王子市 南大沢",139.3787107,35.61064974,0,1,0,0,0,1,1,0,0
13201033500,13201,"335","たまにゅーたうん№146いせき","多摩ニュータウン№146遺跡","八王子市 南大沢",139.3782549,35.60798893,0,1,0,0,1,1,0,0,0
13201033600,13201,"336","たまにゅーたうん№145いせき","多摩ニュータウン№145遺跡","八王子市 南大沢",139.3777756,35.60622938,0,1,0,0,0,1,0,1,0
13201033700,13201,"337","たまにゅーたうん№147いせき","多摩ニュータウン№147遺跡","八王子市 南大沢",139.3786566,35.60789793,0,1,0,0,1,1,0,0,0
13201033800,13201,"338","たまにゅーたうん№144いせき","多摩ニュータウン№144遺跡","八王子市 南大沢",139.3790646,35.60725164,1,1,0,0,1,1,1,1,0
13201034000,13201,"340","たまにゅーたうん№206いせき","多摩ニュータウン№206遺跡","八王子市 南大沢",139.3795585,35.60549376,1,1,0,1,1,1,0,0,0
13201034100,13201,"341","たまにゅーたうん№143いせき","多摩ニュータウン№143遺跡","八王子市 南大沢",139.3798479,35.607416,0,0,0,0,1,1,0,0,0
13201034200,13201,"342","たまにゅーたうん№140いせき","多摩ニュータウン№140遺跡","八王子市 南大沢",139.3800582,35.60992364,0,0,0,1,0,1,0,1,0
13201034300,13201,"343","たまにゅーたうん№395いせき","多摩ニュータウン№395遺跡","八王子市 南大沢",139.3862134,35.61636992,0,1,0,0,0,1,0,0,0
13201034400,13201,"344","たまにゅーたうん№139いせき","多摩ニュータウン№139遺跡","八王子市 南大沢",139.3824244,35.61370451,1,1,0,0,0,0,0,0,0
13201034500,13201,"345","たまにゅーたうん№137いせき","多摩ニュータウン№137遺跡","八王子市 南大沢",139.3834396,35.61559651,0,1,0,0,0,0,0,1,0
13201034600,13201,"346","たまにゅーたうん№138いせき","多摩ニュータウン№138遺跡","八王子市 南大沢",139.3829093,35.61514873,0,1,0,0,1,1,0,0,0
13201034700,13201,"347","たまにゅーたうん№300いせき","多摩ニュータウン№300遺跡","八王子市 南大沢",139.3829877,35.61428982,1,1,0,0,0,0,0,0,0
13201034800,13201,"348","たまにゅーたうん№142いせき","多摩ニュータウン№142遺跡","八王子市 南大沢",139.380981,35.60725927,0,1,0,0,1,1,0,0,0
13201034900,13201,"349","たまにゅーたうん№295いせき","多摩ニュータウン№295遺跡","八王子市 南大沢",139.3811913,35.60865496,0,0,0,0,1,1,0,0,0
13201035000,13201,"350","たまにゅーたうん№141いせき","多摩ニュータウン№141遺跡","八王子市 南大沢",139.380935,35.60800061,0,1,0,0,0,0,0,0,0
13201035100,13201,"351","たまにゅーたうん№134いせき","多摩ニュータウン№134遺跡","八王子市 南大沢",139.3835559,35.60804084,0,1,0,0,1,1,0,0,0
13201035200,13201,"352","たまにゅーたうん№136いせき","多摩ニュータウン№136遺跡","八王子市 南大沢",139.3825813,35.60645541,0,1,0,0,1,1,0,0,0
13201035300,13201,"353","たまにゅーたうん№135いせき","多摩ニュータウン№135遺跡","八王子市 南大沢",139.3838621,35.60617285,0,0,0,0,1,1,0,0,0
13201035400,13201,"354","たまにゅーたうん№285いせき","多摩ニュータウン№285遺跡","八王子市 南大沢",139.3829518,35.60753595,0,0,0,0,1,1,0,0,0
13201035500,13201,"355","たまにゅーたうん№205いせき","多摩ニュータウン№205遺跡","八王子市 南大沢",139.380672,35.6049435,0,1,0,1,1,1,0,0,0
13201035600,13201,"356","たまにゅーたうん№207いせき","多摩ニュータウン№207遺跡","八王子市 南大沢",139.3801593,35.60345604,1,1,1,1,1,1,0,1,0
13201035700,13201,"357","たまにゅーたうん№204いせき","多摩ニュータウン№204遺跡","八王子市 南大沢",139.3832983,35.60334059,0,1,0,0,1,1,1,0,0
13201035800,13201,"358","たまにゅーたうん№203いせき","多摩ニュータウン№203遺跡","八王子市 南大沢",139.3820837,35.60280481,0,1,0,0,1,1,0,0,0
13201035900,13201,"359","たまにゅーたうん№202いせき","多摩ニュータウン№202遺跡","八王子市 南大沢",139.3821799,35.60236257,0,1,0,0,1,1,0,0,0
13201036000,13201,"360","たまにゅーたうん№199いせき","多摩ニュータウン№199遺跡","八王子市 南大沢",139.3839442,35.60230489,0,0,0,0,1,1,0,0,0
13201036100,13201,"361","たまにゅーたうん№198いせき","多摩ニュータウン№198遺跡","八王子市 南大沢",139.384855,35.60135745,0,1,0,0,1,1,0,0,0
13201036200,13201,"362","たまにゅーたうん№189いせき","多摩ニュータウン№189遺跡","八王子市 南大沢",139.3867066,35.59996286,0,1,0,0,0,0,1,1,0
13201036300,13201,"363","たまにゅーたうん№188いせき","多摩ニュータウン№188遺跡","八王子市 南大沢",139.3875236,35.60162689,0,1,0,0,1,1,1,1,0
13201036400,13201,"364","たまにゅーたうん№133いせき","多摩ニュータウン№133遺跡","八王子市 南大沢",139.3870498,35.6120699,0,1,0,0,1,1,0,0,0
13201036500,13201,"365","たまにゅーたうん№187いせき","多摩ニュータウン№187遺跡","八王子市 南大沢",139.3874467,35.60516827,0,1,0,0,1,1,0,0,0
13201036600,13201,"366","たまにゅーたうん№125・126（まつきやしきあと）いせき","多摩ニュータウン№125・126（松木屋敷跡）遺跡","八王子市 松木",139.3935576,35.62377666,1,1,0,1,1,1,1,1,0
13201036700,13201,"367","たまにゅーたうん№389いせき","多摩ニュータウン№389遺跡","八王子市 松木",139.3963965,35.62382269,0,1,0,1,1,1,1,1,0
13201036800,13201,"368","たまにゅーたうん№402いせき","多摩ニュータウン№402遺跡","八王子市 松木",139.3920191,35.62191102,1,1,0,1,1,1,0,1,0
13201036900,13201,"369","たまにゅーたうん№401いせき","多摩ニュータウン№401遺跡","八王子市 松木",139.3926825,35.62275799,1,1,0,0,0,1,0,1,0
13201037000,13201,"370","たまにゅーたうん№400いせき","多摩ニュータウン№400遺跡","八王子市 松木",139.391429,35.62049749,1,1,0,0,1,1,1,0,0
13201037100,13201,"371","たまにゅーたうん№127いせき","多摩ニュータウン№127遺跡","八王子市 松木",139.3927384,35.62001602,0,1,0,0,1,1,0,0,0
13201037200,13201,"372","たまにゅーたうん№393いせき","多摩ニュータウン№393遺跡","八王子市 松木",139.3898794,35.61902245,1,1,0,0,0,0,1,1,0
13201037300,13201,"373","たまにゅーたうん№399いせき","多摩ニュータウン№399遺跡","八王子市 松木",139.3903539,35.6175601,0,1,0,0,1,1,0,1,0
13201037400,13201,"374","たまにゅーたうん№128いせき","多摩ニュータウン№128遺跡","八王子市 松木",139.3923779,35.61958344,0,1,0,0,0,0,0,0,0
13201037500,13201,"375","たまにゅーたうん№130いせき","多摩ニュータウン№130遺跡","八王子市 松木",139.3920182,35.61730105,0,1,0,0,1,1,0,0,0
13201037600,13201,"376","たまにゅーたうん№398いせき","多摩ニュータウン№398遺跡","八王子市 松木",139.3895129,35.61678974,0,1,0,1,0,1,1,1,0
13201037700,13201,"377","たまにゅーたうん№131いせき","多摩ニュータウン№131遺跡","八王子市 松木",139.387876,35.61857173,0,1,0,0,0,0,1,1,0
13201037800,13201,"378","たまにゅーたうん№396いせき","多摩ニュータウン№396遺跡","八王子市 松木",139.3878649,35.61793403,1,1,0,0,1,1,1,1,0
13201037900,13201,"379","たまにゅーたうん№397いせき","多摩ニュータウン№397遺跡","八王子市 松木",139.3889623,35.61760974,0,1,0,0,1,1,1,1,0
13201038000,13201,"380","たまにゅーたうん№132いせき","多摩ニュータウン№132遺跡","八王子市 松木",139.3885919,35.61674783,0,1,0,0,0,0,0,0,0
13201038100,13201,"381","たまにゅーたうん№111いせき","多摩ニュータウン№111遺跡","八王子市 松木",139.3887879,35.62473227,0,1,0,0,0,0,0,0,0
13201038200,13201,"382","たまにゅーたうん№287?290・405いせき","多摩ニュータウン№287?290・405遺跡","八王子市 松木",139.3892553,35.62578506,1,1,1,0,1,1,1,1,0
13201038500,13201,"385","たまにゅーたうん№404いせき","多摩ニュータウン№404遺跡","八王子市 松木",139.3895816,35.622218,0,0,0,0,1,1,0,0,0
13201038600,13201,"386","たまにゅーたうん№512いせき","多摩ニュータウン№512遺跡","八王子市 松木",139.3876933,35.62383664,1,1,1,0,0,1,0,1,0
13201038700,13201,"387","たまにゅーたうん№112いせき","多摩ニュータウン№112遺跡","八王子市 松木",139.388088,35.62457629,0,1,0,0,1,1,0,0,0
13201038800,13201,"388","たまにゅーたうん№283いせき","多摩ニュータウン№283遺跡","八王子市 松木",139.3874015,35.62386455,0,0,0,0,0,0,1,1,0
13201038900,13201,"389","たまにゅーたうん№107いせき","多摩ニュータウン№107遺跡","八王子市 松木",139.3882042,35.62683922,1,1,0,1,1,1,1,1,0
13201039000,13201,"390","たまにゅーたうん№110いせき","多摩ニュータウン№110遺跡","八王子市 松木",139.3873459,35.62555552,0,1,0,0,1,1,0,1,0
13201039300,13201,"393","たまにゅーたうん№388いせき","多摩ニュータウン№388遺跡","八王子市 松木",139.3963559,35.62458597,1,1,1,1,1,1,1,1,0
13201039400,13201,"394","ほりのうちちく№32いせき","堀之内地区No.32遺跡","八王子市 下柚木　 堀之内",139.3831616,35.63397879,0,1,0,1,0,1,0,0,0
13201039500,13201,"395","ほりのうちちく№33いせき","堀之内地区No.33遺跡","八王子市 堀之内",139.3818297,35.63686502,0,0,0,0,0,1,0,0,0
13201039600,13201,"396","ほりのうちちく№34いせき","堀之内地区No.34遺跡","八王子市 堀之内",139.3892154,35.63704773,0,1,0,0,0,1,0,1,0
13201039700,13201,"397","たまにゅーたうん№799えーいせき","多摩ニュータウン№799A遺跡","八王子市 越野",139.3910135,35.63019733,1,1,0,1,1,1,1,1,0
13201039800,13201,"398","","八王子市№398遺跡","八王子市 堀之内",139.3936915,35.63622325,0,1,0,0,1,1,0,0,0
13201039900,13201,"399","たまにゅーたうん№101いせき","多摩ニュータウン№101遺跡","八王子市 別所",139.3996532,35.62384063,0,1,0,0,0,1,0,1,0
13201040000,13201,"400","たまにゅーたうん№72・795いせき","多摩ニュータウン№72・795遺跡","八王子市 堀之内",139.3996898,35.62983028,1,1,0,0,1,1,1,1,0
13201040100,13201,"401","たまにゅーたうん№446いせき","多摩ニュータウン№446遺跡","八王子市 東中野",139.4024807,35.63351068,1,1,0,1,1,1,1,1,0
13201040300,13201,"403","たまにゅーたうん№439いせき","多摩ニュータウン№439遺跡","八王子市 堀之内",139.4024878,35.63132319,0,1,0,0,1,1,0,0,0
13201040400,13201,"404","たまにゅーたうん№440いせき","多摩ニュータウン№440遺跡","八王子市 堀之内",139.4006345,35.63097681,0,1,0,0,1,1,0,0,0
13201040500,13201,"405","たまにゅーたうん№441いせき","多摩ニュータウン№441遺跡","八王子市 堀之内",139.40115,35.63170783,0,1,0,0,0,0,0,0,0
13201040600,13201,"406","たまにゅーたうん№442いせき","多摩ニュータウン№442遺跡","八王子市 堀之内",139.3996389,35.63354401,0,1,0,0,0,0,0,0,0
13201040700,13201,"407","たまにゅーたうん№103いせき","多摩ニュータウン№103遺跡","八王子市 堀之内",139.3978148,35.63329938,0,1,0,0,1,1,0,1,0
13201040800,13201,"408","たまにゅーたうん№445いせき","多摩ニュータウン№445遺跡","八王子市 東中野",139.4018734,35.63583818,0,1,0,0,1,1,0,0,0
13201041000,13201,"410","たまにゅーたうん№419いせき","多摩ニュータウン№419遺跡","八王子市 堀之内",139.4001494,35.62469054,0,1,1,0,1,1,1,1,0
13201041100,13201,"411","たまにゅーたうん№420いせき","多摩ニュータウン№420遺跡","八王子市 堀之内",139.4005516,35.62401126,1,1,0,0,1,1,0,1,0
13201041200,13201,"412","たまにゅーたうん№422いせき","多摩ニュータウン№422遺跡","八王子市 堀之内",139.4023162,35.62576997,0,1,0,0,0,0,0,0,0
13201041300,13201,"413","たまにゅーたうん№436いせき","多摩ニュータウン№436遺跡","八王子市 堀之内",139.3973825,35.63194266,0,1,0,0,1,1,1,1,0
13201041400,13201,"414","しもねこふん","下根古墳","八王子市 堀之内",139.4028809,35.63419876,0,0,0,1,0,0,0,0,0
13201041500,13201,"415","たまにゅーたうん№444いせき","多摩ニュータウン№444遺跡","八王子市 東中野",139.402325,35.63492891,0,1,1,0,1,1,1,0,0
13201041600,13201,"416","たまにゅーたうん№447いせき","多摩ニュータウン№447遺跡","八王子市 東中野",139.4043153,35.63469658,0,1,0,0,0,0,0,1,0
13201041700,13201,"417","たまにゅーたうん№435いせき","多摩ニュータウン№435遺跡","八王子市 堀之内",139.3964916,35.6296049,0,1,0,0,0,1,0,0,0
13201041800,13201,"418","たまにゅーたうん№421いせき","多摩ニュータウン№421遺跡","八王子市 堀之内",139.4003084,35.62568867,1,1,1,1,1,1,1,1,0
13201041900,13201,"419","たまにゅーたうん№423いせき","多摩ニュータウン№423遺跡","八王子市 堀之内",139.4042146,35.62825919,0,1,1,0,1,1,1,0,0
13201042000,13201,"420","たまにゅーたうん№424いせき","多摩ニュータウン№424遺跡","八王子市 堀之内",139.4061105,35.62778164,1,1,0,1,1,1,1,1,0
13201042100,13201,"421","たまにゅーたうん№426いせき","堀ノ内（多摩ニュータウン№426）遺跡","八王子市 堀之内",139.4063912,35.62935982,1,1,1,1,1,1,1,1,0
13201042200,13201,"422","たまにゅーたうん№431いせき","多摩ニュータウン№431遺跡","八王子市 松木",139.3954527,35.62506174,0,1,0,0,1,1,0,1,0
13201042300,13201,"423","たまにゅーたうん№390いせき","多摩ニュータウン№390遺跡","八王子市 別所",139.3964603,35.62197082,0,1,0,0,1,1,0,0,0
13201042400,13201,"424","たまにゅーたうん№392いせき","多摩ニュータウン№392遺跡","八王子市 別所",139.3961083,35.62155377,1,1,0,0,1,1,0,1,0
13201042500,13201,"425","たまにゅーたうん№391いせき","多摩ニュータウン№391遺跡","八王子市 別所",139.3969421,35.62165023,0,1,1,0,1,1,1,1,0
13201042600,13201,"426","たまにゅーたうん№266いせき","多摩ニュータウン№266遺跡","八王子市 別所",139.3941455,35.613713,0,1,0,0,0,0,0,0,0
13201042700,13201,"427","たまにゅーたうん№129いせき","多摩ニュータウン№129遺跡","八王子市 松木",139.3935065,35.61727394,0,1,0,0,0,0,0,0,0
